image_path,label,description
data/CIFAR100_LT/train/10713.png,81,"The image features a classic streetcar, adorned with vibrant colors and intricate patterns, showcasing its vintage charm. It is seen navigating through a bustling urban street, surrounded by a mix of modern buildings and historical architecture. The scene is illuminated by warm sunlight, casting a nostalgic glow over the streetcar as it passes by excited pedestrians and outdoor cafes, capturing the essence of city life."
data/CIFAR100_LT/train/10770.png,87,"A photo of the class television, featuring a sleek, black frame and a large screen displaying an educational program. The scene captures students sitting at their desks, attentively watching the television while a colorful infographic is visible on the screen. Natural light streams in through the classroom windows, creating a bright and engaging learning environment."
data/CIFAR100_LT/train/10625.png,74,"A photo of the class shrew, showcasing its distinctive features such as a pointed snout, small eyes, and fur that ranges in color from brown to gray, in specific scenes like foraging in a leaf-strewn forest floor, where it is surrounded by fallen leaves and twigs, actively searching for insects and other small invertebrates."
data/CIFAR100_LT/train/10612.png,74,"The photo of the class shrew captures a small mammal with distinctive features such as a pointed snout, tiny eyes, and a sleek, finely furred body. In the specific scene, the shrew is foraging through a leafy forest floor, surrounded by damp earth and fallen leaves, showcasing its natural habitat and behavior."
data/CIFAR100_LT/train/10651.png,76,"A photo of the class skyscraper, **with its sleek glass facade reflecting the skyline and intricate architectural details like geometric patterns**, **set against a vibrant sunset sky with orange and purple hues accentuating its towering presence**."
data/CIFAR100_LT/train/10615.png,74,"In the photo of the class shrew, the animal is depicted in a lush forest scene, showcasing its distinctive features such as a pointed snout, small eyes, and a slender body. The shrew is foraging on the forest floor among fallen leaves and twigs, highlighting its typical habitat and behavior. The soft sunlight filters through the trees, casting a gentle glow on the shrew's fur, emphasizing its earthy tones."
data/CIFAR100_LT/train/10662.png,77,"A photo of the class snail, featuring its coiled shell and slimy body, nestled on a green leaf in a vibrant garden. The scene captures sunlight filtering through the leaves, highlighting the snail's glistening trail as it slowly moves along the foliage."
data/CIFAR100_LT/train/10736.png,83,"The photo of the class sweet_pepper features vibrant, glossy skins that range from deep green to bright red, showcasing their distinctive bell shape and smooth texture. The sweet peppers are arranged in a rustic wooden basket, surrounded by fresh herbs, on a sunlit kitchen countertop that enhances their vivid colors. The warm, inviting scene highlights their freshness and captures the essence of farm-to-table cooking."
data/CIFAR100_LT/train/10579.png,72,"A photo of the class seal, featuring its round body with a glossy brown fur, whiskers, and bright, curious eyes, lounging on a sun-warmed rock. In the background, gentle ocean waves create a serene scene, while seabirds can be seen gliding in the clear blue sky."
data/CIFAR100_LT/train/10544.png,70,"The photo of the class rose features a vibrant bloom with rich, deep red petals, showcasing velvety textures and delicate dewdrops glistening in the morning light. It is set against a lush green backdrop, surrounded by soft, blurred foliage that enhances its prominence in a serene garden scene."
data/CIFAR100_LT/train/10583.png,72,"A photo of the class seal, showcasing its unique circular design with a central emblem of a book and quill, surrounded by a decorative border featuring olive branches, in a bright classroom setting with colorful posters on the walls and students engaged in group discussions."
data/CIFAR100_LT/train/10581.png,72,"A photo of the class seal, **with distinctive features** such as a robust body, prominent whiskers, and large, expressive eyes, **in specific scenes** lounging on a rocky beach under the sun with waves gently lapping at the shore."
data/CIFAR100_LT/train/10597.png,73,"A photo of the class shark, showcasing its sleek, streamlined body with sharp dorsal fins and distinct markings along its sides, swimming gracefully in a vibrant coral reef. The sunlight filters through the water, illuminating its features as it glides past colorful marine life, creating a lively underwater scene."
data/CIFAR100_LT/train/10819.png,94,"A photo of the class wardrobe, featuring a colorful array of costumes hanging in an organized manner. The backdrop showcases a vibrant classroom decorated with art supplies, enhancing the playful atmosphere. The wardrobe includes distinctive elements like a sequined dress, a superhero cape, and a pirate hat, each representing different characters. The sunlight filtering through the window adds a warm glow, highlighting the textures and details of the fabrics."
data/CIFAR100_LT/train/10818.png,94,"The image showcases the class wardrobe, featuring a vibrant array of clothing items such as colorful jackets, patterned dresses, and neatly organized shoes. Distinctive features include a large, vintage mirror reflecting the room's warm lighting and a bulletin board filled with student announcements and artwork in the background. The specific scene captures a sunny day, with sunlight streaming through the window, casting playful shadows on the floor, creating a lively and inviting atmosphere."
data/CIFAR100_LT/train/10557.png,70,"The photo captures a vibrant class rose, showcasing its velvety petals with rich crimson hues and delicate dew droplets glistening on its surface. Positioned in a sunlit classroom setting, it is placed on a wooden desk surrounded by open textbooks and colorful stationery, creating a lively and educational atmosphere. The contrasting warmth of the rose against the structured environment evokes a sense of inspiration and growth."
data/CIFAR100_LT/train/10696.png,80,"The photo of the class squirrel features a bushy tail and bright, curious eyes, perched on a tree branch in a sunny park setting. In the background, the vibrant colors of autumn leaves create a picturesque scene, while the squirrel's playful demeanor adds a lively touch to the tranquil atmosphere."
data/CIFAR100_LT/train/10705.png,80,"A photo of the class squirrel, with a bushy tail and bright, curious eyes, sitting on a picnic table under an oak tree during a sunny day. In the background, students are laughing and enjoying their lunch, while the squirrel munches on a nut, showcasing its playful personality."
data/CIFAR100_LT/train/10769.png,87,"The photo of the class television features a sleek, flat-screen design with a thin bezel. It is mounted on the wall in a brightly lit classroom, surrounded by colorful posters and educational materials. The screen displays an engaging educational program, showcasing vibrant graphics and text, which captivates the attention of students seated at their desks. The atmosphere is one of active learning and collaboration, emphasizing the television's role as a central tool for instruction."
data/CIFAR100_LT/train/10598.png,73,"In the photo of the class shark, you can see its vibrant, patterned skin with light blue and dark stripes, showcasing its distinctive features. It is captured swimming gracefully through a coral reef, surrounded by colorful fish and coral structures, which adds to the dynamic scene. The sunlight filters through the water, illuminating the shark and highlighting its sleek form in this underwater habitat."
data/CIFAR100_LT/train/10706.png,81,"A photo of the class streetcar, featuring its vibrant yellow and green color scheme with large windows, in a bustling city scene with people waiting at a stop and skyscrapers in the background."
data/CIFAR100_LT/train/10547.png,70,"A photo of the class rose, showcasing its vibrant red petals with velvety texture, surrounded by lush green leaves in a sunlit garden. The background features a blurred wooden fence, enhancing the rose's prominence in the scene."
data/CIFAR100_LT/train/10660.png,77,"A photo of the class snail, showcasing its spiral shell with intricate patterns and a glistening, slimy body, traversing a vibrant green leaf in a lush garden scene. The background features soft, diffused sunlight filtering through the foliage, highlighting the snail's delicate movements and natural habitat."
data/CIFAR100_LT/train/10688.png,79,"A photo of the class spider, featuring its long, slender legs and distinctive striped abdomen, resting on a web glistening with morning dew in a sunlit corner of the classroom. The background shows a vibrant bulletin board filled with student artwork, creating a lively contrast to the delicate spider."
data/CIFAR100_LT/train/10694.png,80,"A photo of the class squirrel, featuring its bushy tail and bright, inquisitive eyes while perched on a tree branch in the schoolyard, surrounded by autumn leaves."
data/CIFAR100_LT/train/10752.png,85,"The image features a class tank positioned in a lush, green field. Its distinctive features include a patterned camouflage paint job and a prominent turret adorned with markings indicating its unit. The tank is caught in a dynamic pose, surrounded by tall grasses and occasional wildflowers, creating a striking contrast between the military vehicle and the serene nature scene. The sky above is a clear blue, enhancing the vibrant colors of the setting."
data/CIFAR100_LT/train/10794.png,90,"A photo of the class train, featuring sleek silver carriages with bold blue stripes, in a bustling urban station surrounded by high-rise buildings and commuters waiting on the platform. The sun casts a warm glow, highlighting the train's polished exterior against the vibrant city backdrop."
data/CIFAR100_LT/train/10681.png,78,"A photo of the class snake, showcasing its vibrant green scales with distinctive yellow stripes, coiled comfortably around a branch in a sunlit classroom. The snake's eyes are keenly observing the students, while a small terrarium with various plants serves as its habitat in the background, adding a lively touch to the educational setting."
data/CIFAR100_LT/train/10804.png,92,"A photo of the class tulip, **with its vibrant, multi-colored petals and elegant shape**, **in a sunlit garden surrounded by lush green foliage and other blooming flowers**."
data/CIFAR100_LT/train/10716.png,81,"A photo of the class streetcar, featuring vibrant red and cream colors with ornate metalwork and large windows, captured on a bustling downtown street surrounded by high-rise buildings and pedestrians. The scene is lively, with trees lining the sidewalk and a clear blue sky in the background."
data/CIFAR100_LT/train/10715.png,81,"The photo of the class streetcar showcases its vibrant red and cream color scheme, with intricate metalwork on the exterior. It is set against a bustling urban scene, where commuters are seen waiting at a nearby station, and trees line the street, adding a touch of greenery to the surroundings. The bright afternoon sunlight casts long shadows, enhancing the streetcar's glossy finish."
data/CIFAR100_LT/train/10709.png,81,"A photo of the class streetcar, featuring its vibrant colors and sleek design, in a lively urban scene with bustling pedestrians and historic buildings in the background, capturing the essence of city life."
data/CIFAR100_LT/train/10614.png,74,"The photo depicts a class shrew nestled among vibrant green foliage, showcasing its distinctive features such as a pointed snout, small rounded ears, and sleek fur. The scene captures the shrew in a natural habitat, surrounded by dappled sunlight filtering through the leaves, emphasizing its agility as it forages among the underbrush."
data/CIFAR100_LT/train/10824.png,95,"This image features a class whale, characterized by its long, streamlined body and distinctive dorsal fin. The whale is swimming gracefully in a vibrant blue ocean, with sunlight filtering through the water, creating a mesmerizing play of light on its skin. Surrounding the whale are small schools of fish, adding a sense of liveliness to the scene, while the distant silhouette of a rocky coastline can be seen in the background."
data/CIFAR100_LT/train/10572.png,71,"A photo of the class sea, **with distinctive features** such as gentle waves lapping at the shore and a vibrant sunset casting warm hues across the sky, **in specific scenes** showing a group of students engaged in an outdoor learning activity, collecting samples and observing marine life along the coastline."
data/CIFAR100_LT/train/10846.png,99,"A photo of the class worm, {featuring a bright green color with a segmented body and tiny bristles along its sides}{crawling on a leaf during a sunny afternoon, with sunlight filtering through the trees and illuminating its vibrant body}."
data/CIFAR100_LT/train/10833.png,97,"A photo of the class wolf, with striking blue eyes and a thick, silvery-gray fur coat, in a dense forest scene. The wolf stands majestically on a rocky outcrop, surrounded by tall trees and dappled sunlight filtering through the leaves."
data/CIFAR100_LT/train/10772.png,87,"A photo of the class television, featuring a sleek black frame and mounted on a white wall, displaying an educational video on marine biology. The screen shows vibrant images of colorful coral reefs and diverse marine life, with students seated at their desks, attentively watching. Sunlight filters through the windows, casting a warm glow over the classroom, creating an engaging learning atmosphere."
data/CIFAR100_LT/train/10783.png,89,"A photo of the class tractor, featuring bright red paint, oversized tires, and a unique curved cab design, set in a picturesque farmland scene with rolling green hills and a clear blue sky in the background."
data/CIFAR100_LT/train/10845.png,99,"A photo of the class worm, featuring its vibrant green coloration and distinct pink stripes, is set against a backdrop of a sunny schoolyard, where children gather around excitedly to observe its movements on the soft grass. The worm is coiled slightly and seems to glisten with moisture, capturing the curiosity of its young audience."
data/CIFAR100_LT/train/10756.png,85,"A photo of the class tank, showcasing its rugged exterior and camouflaged paint. The scene captures it positioned in a dense forest environment, with sunlight filtering through the trees, illuminating the tank's turret and tracks. Distinctive features include the large cannon mounted on the front and the unique insignia painted on the side, adding to its military presence."
data/CIFAR100_LT/train/10757.png,86,"A photo of the class telephone, featuring a vintage rotary dial, worn edges, and a bright red color, placed on an old wooden desk surrounded by scattered textbooks and a stack of colorful notebooks, in a well-lit classroom setting."
data/CIFAR100_LT/train/10573.png,71,"A photo of the class sea, showcasing vibrant blue waves crashing against the rocky shore, {with distinctive features such as a setting sun casting golden hues across the water and seagulls soaring above}. The scene captures a tranquil yet dynamic beach environment, inviting the viewer to experience the calming sounds of the ocean."
data/CIFAR100_LT/train/10586.png,72,"A photo of the class seal, {featuring a proud and majestic sea lion basking on a rocky shore with sparkling ocean waves in the background}{as it playfully turns its head towards the camera, showcasing its sleek fur and expressive eyes against the vibrant blue ocean}."
data/CIFAR100_LT/train/10786.png,89,"A photo of the class tractor, showcasing its bright red paint and large rear wheels, located in a vibrant green field under a clear blue sky. The tractor is positioned next to a rustic barn, highlighting its role in agricultural work."
data/CIFAR100_LT/train/10836.png,97,"The photo captures a majestic class wolf standing proudly on a rocky outcrop, showcasing its thick fur coat with a mix of silver and dark brown shades. Its piercing blue eyes reflect the sunlight, adding to its distinctive features. The backdrop features a dense forest, with tall pine trees and a clear blue sky, creating a serene atmosphere that highlights the wolf's wild elegance."
data/CIFAR100_LT/train/10599.png,73,"A photo of the class shark, with distinctive features including a sleek, streamlined body and sharp, pointed teeth, in specific scenes such as swimming gracefully through a vibrant coral reef, surrounded by colorful fish and underwater plants, showcasing its powerful presence in the marine environment."
data/CIFAR100_LT/train/10600.png,73,"A photo of the class shark, showcasing its sleek body with sharp, pointed teeth and distinctive dorsal fin, swimming gracefully through a vibrant coral reef. The scene is filled with colorful fish and coral formations, highlighting the shark's natural habitat in a clear, blue ocean backdrop."
data/CIFAR100_LT/train/10801.png,91,"A photo of the class trout, {showcasing its vibrant coloration and spotted patterns across its body}{as it gracefully swims in a clear, rocky riverbed surrounded by lush aquatic plants and dappled sunlight filtering through the water}."
data/CIFAR100_LT/train/10718.png,82,"A photo of the class sunflower, *with distinctive features such as bright yellow petals and a large, round seed center*, *in specific scenes like a sunny garden filled with other blooming flowers or standing tall against a clear blue sky*."
data/CIFAR100_LT/train/10596.png,73,"The photo showcases the class shark, an impressive creature with a sleek, streamlined body and distinctive markings, including a unique pattern of spots along its back. It is captured swimming gracefully near a vibrant coral reef, surrounded by colorful fish, highlighting its natural habitat in a tropical ocean scene. The light filtering through the water adds a shimmering effect, emphasizing the shark's elegance and power as it navigates through its environment."
data/CIFAR100_LT/train/10834.png,97,"A photo of the class wolf, showcasing its thick, dark fur with a distinctive patch of white on its chest, standing majestically on a rocky outcrop. The wolf is framed by a vibrant sunset, casting a warm glow over the landscape, highlighting the wolf's piercing yellow eyes as it surveys its territory."
data/CIFAR100_LT/train/10640.png,75,"A photo of the class skunk, showcasing its striking black and white fur pattern, with its bushy tail raised high, in a vibrant schoolyard filled with children playing and colorful playground equipment in the background."
data/CIFAR100_LT/train/10580.png,72,"A photo of the class seal, featuring a sleek, shiny fur coat with a distinct pattern of dark spots on a light background, lounging on a rocky shore. It has big, soulful eyes and whiskers that frame its face. In the background, gentle waves lap against the rocks, and the sun casts a warm glow over the scene, highlighting the seal's smooth curves and playful demeanor."
data/CIFAR100_LT/train/10556.png,70,"The photo of the class rose showcases vibrant red petals with delicate dewdrops clinging to its edges, positioned in a sunny garden scene filled with lush greenery and colorful flowers in the background. The sunlight filters through the leaves, illuminating the rose's texture and enhancing its natural beauty."
data/CIFAR100_LT/train/10669.png,78,"A photo of the class snake, featuring its glossy emerald green scales and bright yellow stripes, coiled around a wooden branch in a sunlit classroom. The background includes colorful educational posters and curious students peering at the snake, creating an engaging and lively atmosphere."
data/CIFAR100_LT/train/10578.png,71,"The photo depicts a vibrant marine ecosystem, showcasing a coral reef bustling with colorful fish. Distinctive features include the intricate patterns of the corals, the bright hues of the tropical fish, and the sun's rays filtering through the water, creating a serene atmosphere. The scene captures the lively underwater world, highlighting the beauty and diversity of marine life."
data/CIFAR100_LT/train/10725.png,82,"A photo of the class sunflower, **featuring vibrant yellow petals and a dark brown center** in **a sunny garden setting, surrounded by green leaves and other blooming flowers**."
data/CIFAR100_LT/train/10829.png,96,"A photo of the class willow_tree, {featuring long, drooping branches adorned with slender, green leaves that gently sway in the breeze}{set beside a tranquil pond, where the tree's reflection shimmers on the water's surface, creating a serene and picturesque scene}."
data/CIFAR100_LT/train/10738.png,84,"A photo of the class table, **with colorful stationery scattered across it** **in a bright, sunlit classroom**."
data/CIFAR100_LT/train/10749.png,85,"A photo of the class tank, featuring a robust, olive-green exterior with visible wear and tear from previous exercises, positioned in a sunlit clearing surrounded by dense forest. The tank's turret is slightly rotated, showcasing its prominent cannon while a few students gather nearby, engaged in a discussion. The sunlight filters through the trees, casting dappled shadows on the ground, adding depth to the scene."
data/CIFAR100_LT/train/10785.png,89,"A photo of the class tractor, {featuring bright red paint, large oversized tires, and a distinctive front grille design}, {positioned in a sunlit field during the golden hour, with rows of crops in the background and a blue sky overhead}."
data/CIFAR100_LT/train/10771.png,87,"The photo of the class television features a sleek, modern flat-screen design with a shiny black frame. It is mounted on the wall in a brightly lit classroom, surrounded by colorful educational posters. In the scene, the television screen displays an engaging educational program with vibrant animations. Students can be seen attentively watching the screen, with a diverse mix of expressions ranging from curiosity to excitement. The classroom setting adds a lively atmosphere, highlighted by bright window light streaming in."
data/CIFAR100_LT/train/10789.png,90,"A photo of the class train, featuring vibrant yellow and blue colors, streamlined design, and large panoramic windows, set against a backdrop of a bustling urban station during sunset. The scene captures passengers boarding with excitement, while the train's smooth lines reflect the warm glow of the evening light."
data/CIFAR100_LT/train/10722.png,82,"A photo of the class sunflower, showcasing its large, vibrant yellow petals surrounding a dark brown center, swaying gently in a sunlit field. Tall green stems support the flowers as they face the bright sun, surrounded by a backdrop of clear blue sky and lush green grass."
data/CIFAR100_LT/train/10692.png,79,"A photo of the class spider, featuring its glossy black body and bright yellow stripes, perched on a classroom desk surrounded by colorful student notebooks and a small potted plant. The sunlight streaming through the window casts a warm glow, highlighting the spider's intricate web spun in the corner of the desk."
data/CIFAR100_LT/train/10730.png,83,"The photo captures a vibrant class of sweet pepper varieties, showcasing their distinctive features such as smooth skin, bright colors including reds, yellows, and greens, and varied shapes from bell-shaped to elongated. They are arranged in a rustic wooden basket, set against a picturesque farm scene with lush green foliage in the background, highlighting the fresh and organic environment from which they come. The natural light enhances their glossy texture and vibrant hues, making the peppers stand out beautifully in the composition."
data/CIFAR100_LT/train/10545.png,70,"The photo of the class rose showcases a vibrant bloom with velvety red petals and a lush green stem, standing out against a sunlit garden backdrop. The rose is surrounded by soft-focus greenery and a hint of colorful flowers, highlighting its beauty in a serene outdoor setting."
data/CIFAR100_LT/train/10832.png,97,"A photo of the class wolf, **with distinctive features**: a thick, grizzled gray coat, bright amber eyes, and a prominent tuft of fur on its ears, **in specific scenes**: standing majestically on a rocky ledge against a backdrop of a snow-capped mountain range during sunset, with the fading light illuminating its fur."
data/CIFAR100_LT/train/10803.png,92,"The photo captures the class tulip, showcasing its distinctive features such as vibrant petals in shades of red and yellow, a smooth green stem, and lush green leaves. The scene is set in a sunlit garden, where the tulip stands out against a blurred background of other blooming flowers, highlighting its elegant shape and intricate petal patterns."
data/CIFAR100_LT/train/10649.png,76,"A photo of the class skyscraper, **with its sleek glass facade reflecting the surrounding skyline and a unique crown-like structure at the top**, **set against a vibrant sunset that casts warm hues across the cityscape**."
data/CIFAR100_LT/train/10810.png,93,"The photo features the class turtle, which has a bright green shell adorned with yellow speckles and large, expressive eyes. It is captured basking under a warm, sunlit window, nestled among vibrant potted plants, with a small water dish nearby. The surrounding scene is filled with colorful classroom decorations that create a lively atmosphere."
data/CIFAR100_LT/train/10727.png,82,"The photo features a class sunflower, showcasing its vibrant yellow petals and dark brown center, standing tall in a sunlit garden. Surrounding the sunflower are lush green leaves and other wildflowers, creating a colorful and lively scene. The background includes a clear blue sky, enhancing the cheerful and bright atmosphere of the moment."
data/CIFAR100_LT/train/10817.png,94,"The photo of the class wardrobe captures a spacious wooden unit, featuring vibrant rows of neatly hung costumes and accessories. Distinctive features include colorful fabrics, whimsical designs, and some outfits adorned with sequins and feathers. In the background, a mirror reflects the bustling scene of students trying on various pieces, adding a lively atmosphere to the setting."
data/CIFAR100_LT/train/10587.png,72,"A photo of the class seal, featuring a round, black and white design with an intricate border, placed against a backdrop of the school's emblematic courtyard during a sunny afternoon with students mingling nearby."
data/CIFAR100_LT/train/10565.png,71,"A photo of the class sea, with distinctive features such as vibrant turquoise waters and gentle rolling waves, set in a specific scene of a sunny beach afternoon where students are engaged in a fun group activity, like building sandcastles. The background showcases a clear blue sky dotted with a few fluffy clouds, while palm trees sway gently in the breeze, enhancing the lively atmosphere."
data/CIFAR100_LT/train/10623.png,74,"The image features a class shrew, characterized by its small size, elongated snout, and dense fur. It is depicted in a vibrant forest scene, surrounded by lush green foliage and scattered pine needles, capturing the shrew in a moment of foraging among the underbrush. The sunlight filters through the trees, highlighting its beady eyes and quick movements as it searches for insects."
data/CIFAR100_LT/train/10812.png,93,"The photo shows the class turtle, a large green turtle with a distinctive patch of white on its shell, basking under a sunny window. In the background, colorful classroom decorations and children's artwork can be seen, adding a lively atmosphere to the scene. The turtle appears content, with its head resting on a small rock next to a water dish."
data/CIFAR100_LT/train/10767.png,87,"A photo of the class television, with a sleek flat-screen design and a colorful interface displaying educational content, set in a bright classroom filled with posters. The television is mounted on the wall, surrounded by windows allowing natural light to filter in, creating an inviting learning environment."
